GeneSymbol,ExpPattern,AX_HVC_inc,AX_HVC_dec,AX_LMAN_inc,AX_LMAN_dec,AX_RA_inc,AX_RA_dec,HVC_AX_inc,HVC_AX_dec,HVC_LMAN_inc,HVC_LMAN_dec,HVC_RA_inc,HVC_RA_dec,LMAN_AX_inc,LMAN_AX_dec,LMAN_HVC_inc,LMAN_HVC_dec,LMAN_RA_inc,LMAN_RA_dec,RA_AX_inc,RA_AX_dec,RA_HVC_inc,RA_HVC_dec,RA_LMAN_inc,RA_LMAN_dec,AX_inc,AX_dec,HVC_inc,HVC_dec,LMAN_inc,LMAN_dec,RA_inc,RA_dec
GRIK2,AXinc,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3,0,1,1,0,2,0,1
LOC105759327,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,3,0,0,1,0,2,1,1
PTPN5,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
PIANP,AXinc,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,3,0,0,2,2,1,0,2
LOC105760690,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
CAMKK2,AXinc,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3,0,1,1,0,2,0,1
RGS16,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
ZNF827,AXinc,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,3,0,0,2,2,1,0,2
HACD2,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
ZNF521,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
PPP1R2,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
SRPK2,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
LOC115496887,AXinc&RAdec,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,3,0,1,1,1,1,0,3
PTCHD1,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
MEIS1,AXinc,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,3,0,2,1,0,2,0,2
NDNF,,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,2,0,0,2,0,2,2,0
SYTL5,AXinc,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3,0,1,1,0,2,0,1
FUBP1,AXinc,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,3,0,1,1,0,1,0,2
ANKFN1,AXinc&LMANdec,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,3,0,1,1,0,3,1,1
CNTRL,AXinc,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,0,0,2,1,1,0,1
PRKCD,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
WIPF3,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
PROS1,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
TXLNG,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
KDSR,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,3,0,0,1,1,1,0,2
PPP1R7,AXinc,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,3,0,0,2,0,2,2,1
TLE4,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
LOC105758690,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
TMC3,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
DGKZ,AXinc&RAdec,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,3,0,1,1,1,1,0,3
DUSP14,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
MBTPS2,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
DENND1B,AXinc,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,3,0,0,2,0,1,1,1
PDCL,AXinc,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,3,0,0,2,2,1,0,2
LOC115496981,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
RELCH,AXinc,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,3,0,1,1,0,1,0,2
SLC35F5,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
ZRANB1,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
ATP2B2,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
GDF10,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
SHC3,AXinc&RAdec,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,3,0,1,1,1,1,0,3
PROX1,AXinc,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,0,0,2,1,1,0,1
SYT14,AXinc&RAdec,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,3,0,2,1,1,2,0,3
LOC115493922,AXinc&RAdec,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,3,0,1,1,1,1,0,3
ANKRD10,AXinc,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,3,0,2,1,0,2,0,2
WDR66,AXinc,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,3,0,0,2,0,2,2,1
TMEM35B,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
CACNA2D3,AXinc&RAdec,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,3,0,1,1,1,1,0,3
MAPK13,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
LOC100224709,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
ID4,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
LOC115496398,AXinc&RAdec,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,3,0,1,1,1,1,0,3
LRRFIP2,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
GALNT1,AXinc&HVCdec,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,3,0,0,3,1,1,1,1
BOK,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
TNIK,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
CNOT6L,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
TOB1,AXinc,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,3,0,1,1,0,1,0,2
BICD2,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
SEMA5B,,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2,0,0,2,2,0,0,2
UNC13C,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
PNLDC1,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
CNKSR2,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
IL17RA,AXinc&RAdec,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,3,0,1,1,1,1,0,3
LOC115496252,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
CPSF6,AXinc,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,3,0,1,1,0,1,0,2
LOC105758667,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
THOC2,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
DDX5,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
RPS6KA5,AXinc,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,3,0,1,1,0,1,0,2
CEP135,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
PAXBP1,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
ARHGAP20,AXinc&RAdec,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,3,0,1,1,1,1,0,3
LRRTM4,AXinc,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3,0,1,1,0,2,0,1
ARID1B,AXinc,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,3,0,2,1,0,2,0,2
RRAGD,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
TIAM1,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
GNE,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
SRRM4,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
MCF2,AXinc,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,3,0,0,2,2,1,0,2
GALNT18,AXinc,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,3,0,0,2,0,1,1,1
WWC1,AXinc,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3,0,1,1,0,2,0,1
ADGRV1,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
MLXIP,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
CLMN,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
BCL11A,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
RGS10,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
CASK,AXinc&RAdec,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,3,0,1,1,1,1,0,3
RPS6KA3,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
RIMS2,AXinc,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,3,0,1,1,0,1,0,2
TIPRL,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
AMIGO2,AXinc&RAdec,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,3,0,2,1,1,2,0,3
CKAP2,AXinc,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,3,0,1,1,0,1,0,2
DNAJC15,AXinc,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,3,0,0,2,2,1,0,2
LOC100222217,AXinc,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,3,0,0,2,2,1,0,2
CTDSPL,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
NPY,AXinc&LMANdec,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,3,0,1,1,0,3,1,1
ZNF516,AXinc,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,0,0,2,1,1,0,1
ANKS1A,AXinc,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,3,0,0,2,0,2,2,1
ABCC8,AXinc,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,3,0,0,2,0,2,2,1
CRY1,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
PRKD3,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
TNS3,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
ST8SIA3,AXinc,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,3,0,1,1,0,1,0,2
PBX3,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
CTNNB1,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
IL16,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
SKAP2,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
WSB1,AXinc,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,0,0,2,1,1,0,1
ERMP1,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
SYT6,AXinc,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,3,0,0,2,0,1,1,1
LOC115495376,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
FSTL5,AXinc&LMANdec,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,3,0,1,1,0,3,1,1
MCAT,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
SGCE,AXinc,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,3,0,1,1,0,1,0,2
PPP1R1B,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
RGMA,AXinc,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,3,0,0,2,0,2,2,1
LOC115494367,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
GRM4,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,3,0,0,1,1,1,0,2
LOC115495370,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
LAMP5,AXinc,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,3,0,0,2,0,1,1,1
CNTNAP5,AXinc,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3,0,1,1,0,2,0,1
FOXP2,AXinc,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,3,0,1,1,0,1,0,2
SUSD2,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
SH2D5,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
SKI,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
ABCA1,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
PARD6A,AXinc,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,3,0,1,1,0,1,0,2
SLC10A4,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
RABGAP1L,AXinc&RAdec,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,3,0,1,1,1,1,0,3
EDARADD,AXinc&HVCdec,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,3,0,0,3,1,1,1,1
NFE2L3,AXinc&RAdec,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,3,0,1,1,1,1,0,3
RBM39,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
GAB3,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
NXNL2,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
MAP7,AXinc&RAdec,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,3,0,1,1,1,1,0,3
LOC115495539,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
TULP3,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
KLHL28,AXinc,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,3,0,0,2,0,1,1,1
ADGRB3,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
CAMK2A,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
PRKAR2B,AXinc&RAdec,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,3,0,1,1,1,1,0,3
LOC100217539,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
PTPDC1,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
SEMA4D,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
BBX,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
LOC115491368,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
TLN2,AXinc,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,3,0,0,2,2,1,0,2
MPPED2,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,3,0,0,1,1,1,0,2
LHX8,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
HEYL,AXinc,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,3,0,0,2,0,1,1,1
FLRT3,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
ALG11,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
CCDC85C,AXinc,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,3,0,0,2,0,1,1,1
SEMA3F,AXinc&LMANdec,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,3,0,1,2,0,3,2,1
PHTF1,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,3,0,0,1,0,2,1,1
GULP1,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
LOC115495876,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
SH3BGRL,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
CABLES1,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
LOC115496987,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
LOC101234018,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
DCBLD1,AXinc&RAdec,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,3,0,1,1,1,1,0,3
DESI2,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
KDM7A,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
UBAP2,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
TBC1D32,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
CGAS,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
LOC115491662,,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2,0,0,2,2,0,0,2
MBNL3,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
TM7SF3,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
RNPC3,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
LOC115495271,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
GYG2,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
PHACTR1,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
FBXO25,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
ACSS1,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
MGAT4C,AXinc,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,3,0,1,1,0,1,0,2
LOC115495595,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
LOC100221058,AXinc,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,1
